Week,fromDist,toDist,fromReg,toReg,IDPPop
29,41,43,14,18,4
29,45,61,4,4,5
29,46,43,8,18,4
29,47,51,9,9,55
29,50,15,12,1,6
29,53,53,16,16,35
29,54,43,15,18,4
29,56,56,7,7,4
29,57,9,10,3,19
29,62,9,10,3,63
29,63,6,2,5,15
29,63,68,2,2,7
29,66,43,17,18,5
29,68,63,2,2,6
29,71,15,13,1,7
29,71,38,13,13,14
29,73,6,2,5,6
30,2,38,10,13,4
30,4,49,7,11,11
30,4,64,7,11,38
30,6,9,5,3,108
30,6,56,5,7,15
30,8,38,12,13,18
30,9,9,3,3,52
30,9,15,3,1,19
30,9,16,3,4,3
30,9,38,3,13,2
30,9,43,3,18,10
30,9,61,3,4,19
30,10,61,4,4,5
30,12,15,8,1,8
30,12,38,8,13,33
30,16,38,4,13,13
30,16,43,4,18,5
30,16,61,4,4,13
30,19,43,17,18,5
30,21,43,17,18,7
30,22,38,5,13,21
30,23,38,6,13,7
30,27,43,16,18,5
30,28,43,15,18,6
30,33,43,15,18,6
30,34,15,6,1,6
30,35,36,5,7,7
30,35,64,5,11,34
30,41,43,14,18,3
30,46,43,8,18,4
30,47,51,9,9,9
30,51,51,9,9,22
30,53,53,16,16,14
30,58,43,17,18,7
30,62,9,10,3,204
30,62,15,10,1,6
30,62,61,10,4,5
30,67,53,16,16,6
30,69,36,2,7,13
30,71,38,13,13,17
31,2,9,10,3,6
31,3,17,9,11,20
31,6,6,5,5,10
31,8,38,12,13,10
31,9,15,3,1,13
31,9,16,3,4,4
31,9,43,3,18,20
31,12,43,8,18,6
31,12,61,8,4,4
31,16,38,4,13,10
31,16,43,4,18,7
31,16,61,4,4,9
31,23,9,6,3,12
31,23,15,6,1,4
31,23,38,6,13,6
31,23,43,6,18,6
31,24,43,6,18,3
31,27,43,16,18,7
31,30,38,6,13,6
31,30,43,6,18,7
31,31,43,6,18,5
31,33,43,15,18,6
31,35,6,5,5,19
31,35,36,5,7,39
31,35,64,5,11,69
31,38,15,13,1,7
31,41,61,14,4,3
31,44,43,13,18,5
31,46,9,8,3,23
31,50,43,12,18,5
31,56,36,7,7,3
31,60,36,5,7,13
31,61,61,4,4,6
31,62,9,10,3,12
31,73,15,2,1,7
32,2,9,10,3,44
32,4,64,7,11,33
32,6,6,5,5,176
32,9,9,3,3,5
32,9,16,3,4,11
32,9,38,3,13,4
32,9,43,3,18,7
32,12,38,8,13,10
32,12,43,8,18,5
32,13,13,7,7,7
32,17,38,11,13,5
32,23,38,6,13,7
32,24,43,6,18,6
32,34,9,6,3,7
32,34,34,6,6,200
32,34,43,6,18,3
32,35,6,5,5,15
32,35,36,5,7,19
32,41,15,14,1,7
32,44,43,13,18,9
32,46,9,8,3,42
32,46,43,8,18,6
32,51,51,9,9,23
32,57,9,10,3,45
32,60,36,5,7,8
32,62,9,10,3,99
32,64,17,11,11,230
32,68,68,2,2,7
32,69,56,2,7,13
32,69,63,2,2,200
32,69,69,2,2,13
32,71,38,13,13,9
32,73,9,2,3,19
32,73,68,2,2,125
33,1,1,12,12,406
33,4,43,7,18,4
33,4,64,7,11,115
33,9,9,3,3,5
33,9,15,3,1,9
33,9,16,3,4,21
33,9,43,3,18,9
33,12,16,8,4,9
33,15,43,1,18,3
33,20,43,14,18,5
33,23,43,6,18,6
33,27,43,16,18,5
33,31,9,6,3,37
33,33,43,15,18,4
33,34,43,6,18,4
33,35,6,5,5,12
33,35,36,5,7,14
33,35,56,5,7,100
33,35,64,5,11,47
33,37,61,14,4,7
33,41,15,14,1,7
33,44,38,13,13,6
33,46,43,8,18,4
33,47,51,9,9,11
33,50,38,12,13,6
33,52,57,10,10,53
33,57,9,10,3,13
33,58,43,17,18,8
33,60,36,5,7,13
33,61,61,4,4,4
33,62,9,10,3,105
33,62,16,10,4,4
33,62,43,10,18,6
33,66,43,17,18,12
33,67,16,16,4,7
33,67,53,16,16,10
33,67,61,16,4,7
33,68,6,2,5,12
33,69,16,2,4,9
33,69,63,2,2,12
33,71,38,13,13,7
33,72,53,16,16,13
34,1,1,12,12,6
34,2,9,10,3,20
34,2,16,10,4,5
34,4,64,7,11,45
34,6,6,5,5,10
34,9,2,3,10,19
34,9,15,3,1,7
34,9,16,3,4,9
34,9,43,3,18,15
34,9,61,3,4,4
34,12,9,8,3,20
34,12,15,8,1,7
34,12,43,8,18,8
34,13,13,7,7,3
34,16,14,4,18,4
34,16,43,4,18,5
34,16,61,4,4,8
34,19,14,17,18,5
34,23,38,6,13,10
34,23,43,6,18,5
34,28,43,15,18,7
34,32,16,7,4,8
34,35,36,5,7,39
34,38,9,13,3,11
34,38,43,13,18,11
34,41,61,14,4,6
34,44,9,13,3,10
34,47,51,9,9,23
34,50,43,12,18,3
34,51,51,9,9,4
34,57,9,10,3,165
34,57,57,10,10,125
34,60,36,5,7,20
34,61,61,4,4,3
34,62,9,10,3,126
34,62,62,10,10,7
34,66,43,17,18,5
34,67,43,16,18,6
34,67,53,16,16,14
35,2,57,10,10,212
35,3,64,9,11,8
35,4,64,7,11,24
35,9,2,3,10,9
35,9,9,3,3,14
35,9,43,3,18,19
35,9,61,3,4,7
35,12,61,8,4,5
35,13,13,7,7,3
35,16,61,4,4,5
35,23,43,6,18,5
35,30,9,6,3,25
35,30,38,6,13,4
35,34,34,6,6,130
35,35,9,5,3,7
35,35,36,5,7,59
35,35,64,5,11,5
35,38,43,13,18,4
35,47,64,9,11,22
35,49,64,11,11,7
35,50,8,12,12,72
35,51,64,9,11,7
35,53,53,16,16,51
35,57,57,10,10,243
35,60,36,5,7,30
35,61,61,4,4,16
35,62,9,10,3,66
35,62,61,10,4,6
35,68,12,2,8,74
36,2,2,10,10,6
36,2,9,10,3,57
36,4,64,7,11,26
36,6,6,5,5,8
36,6,38,5,13,6
36,8,38,12,13,6
36,9,15,3,1,5
36,9,38,3,13,6
36,9,43,3,18,6
36,12,43,8,18,6
36,16,14,4,18,6
36,16,43,4,18,11
36,16,61,4,4,3
36,19,14,17,18,4
36,19,43,17,18,7
36,20,38,14,13,5
36,20,43,14,18,5
36,23,38,6,13,5
36,28,43,15,18,6
36,30,43,6,18,5
36,35,9,5,3,81
36,35,35,5,5,5
36,35,36,5,7,46
36,35,64,5,11,5
36,36,63,7,2,10
36,44,38,13,13,6
36,46,43,8,18,5
36,47,51,9,9,18
36,49,64,11,11,18
36,51,4,9,7,100
36,51,43,9,18,4
36,60,36,5,7,20
36,62,9,10,3,86
36,63,69,2,2,18
36,68,12,2,8,14
36,73,6,2,5,14
37,2,16,10,4,8
37,4,64,7,11,22
37,6,6,5,5,6
37,6,16,5,4,5
37,9,9,3,3,19
37,9,15,3,1,6
37,9,16,3,4,2
37,9,38,3,13,12
37,9,43,3,18,5
37,12,38,8,13,23
37,16,15,4,1,5
37,18,38,8,13,5
37,21,53,17,16,23
37,23,15,6,1,7
37,23,38,6,13,17
37,27,21,16,17,7
37,27,27,16,16,6
37,27,53,16,16,23
37,32,32,7,7,100
37,35,6,5,5,9
37,35,17,5,11,21
37,35,64,5,11,24
37,38,43,13,18,4
37,39,43,13,18,3
37,41,15,14,1,7
37,45,16,4,4,6
37,46,43,8,18,4
37,47,47,9,9,640
37,47,51,9,9,65
37,47,64,9,11,15
37,49,64,11,11,17
37,50,38,12,13,4
37,51,51,9,9,67
37,54,16,15,4,7
37,57,2,10,10,6
37,57,9,10,3,186
37,57,11,10,10,120
37,57,43,10,18,5
37,57,52,10,10,275
37,57,57,10,10,1549
37,59,16,4,4,5
37,61,61,4,4,9
37,62,16,10,4,10
37,67,53,16,16,59
37,69,6,2,5,4
37,69,16,2,4,6
37,72,27,16,16,7
37,72,53,16,16,53
38,4,64,7,11,10
38,6,6,5,5,31
38,8,43,12,18,4
38,9,9,3,3,14
38,9,15,3,1,18
38,9,38,3,13,14
38,9,43,3,18,4
38,9,61,3,4,4
38,10,16,4,4,9
38,11,43,10,18,6
38,12,43,8,18,3
38,12,61,8,4,6
38,16,6,4,5,60
38,16,43,4,18,4
38,18,9,8,3,22
38,18,43,8,18,4
38,19,14,17,18,7
38,19,43,17,18,6
38,20,15,14,1,7
38,23,38,6,13,12
38,23,43,6,18,3
38,26,16,4,4,8
38,27,53,16,16,5
38,31,38,6,13,15
38,32,13,7,7,6
38,34,43,6,18,3
38,35,64,5,11,24
38,40,6,7,5,3
38,47,51,9,9,7
38,48,38,13,13,6
38,51,15,9,1,9
38,51,43,9,18,5
38,53,43,16,18,5
38,57,9,10,3,82
38,57,57,10,10,3
38,59,43,4,18,4
38,60,6,5,5,23
38,61,61,4,4,5
38,62,61,10,4,4
38,63,63,2,2,9
38,66,43,17,18,8
38,68,68,2,2,23
38,71,38,13,13,7
38,72,53,16,16,18
38,73,6,2,5,6
39,2,9,10,3,78
39,4,64,7,11,59
39,6,6,5,5,7
39,9,9,3,3,20
39,9,15,3,1,11
39,9,16,3,4,9
39,9,43,3,18,9
39,11,9,10,3,42
39,12,16,8,4,5
39,14,43,18,18,5
39,16,14,4,18,9
39,16,61,4,4,8
39,30,9,6,3,9
39,37,16,14,4,8
39,38,15,13,1,16
39,38,43,13,18,4
39,38,61,13,4,3
39,47,51,9,9,20
39,50,16,12,4,15
39,51,43,9,18,3
39,51,51,9,9,31
39,53,53,16,16,8
39,54,16,15,4,6
39,57,9,10,3,221
39,57,57,10,10,5
39,60,36,5,7,4
39,61,61,4,4,2
39,62,9,10,3,25
39,62,16,10,4,6
39,66,43,17,18,8
39,69,69,2,2,21
39,71,15,13,1,5
39,72,72,16,16,7
40,2,9,10,3,59
40,4,64,7,11,39
40,5,43,9,18,3
40,9,2,3,10,5
40,9,9,3,3,6
40,9,15,3,1,11
40,9,38,3,13,7
40,9,43,3,18,6
40,10,16,4,4,16
40,16,61,4,4,14
40,19,14,17,18,6
40,23,15,6,1,9
40,23,43,6,18,3
40,24,43,6,18,4
40,25,61,12,4,4
40,28,43,15,18,3
40,33,43,15,18,6
40,34,43,6,18,5
40,35,6,5,5,7
40,35,64,5,11,14
40,37,16,14,4,10
40,38,15,13,1,7
40,38,38,13,13,105
40,38,43,13,18,3
40,41,43,14,18,11
40,44,38,13,13,11
40,45,16,4,4,10
40,50,16,12,4,6
40,51,51,9,9,4
40,52,9,10,3,24
40,53,43,16,18,6
40,54,16,15,4,10
40,57,9,10,3,28
40,59,16,4,4,7
40,62,9,10,3,15
40,62,16,10,4,14
40,66,43,17,18,8
40,73,6,2,5,4
41,4,64,7,11,27
41,6,6,5,5,7
41,6,9,5,3,202
41,9,9,3,3,32
41,9,11,3,10,7
41,9,15,3,1,6
41,9,43,3,18,11
41,9,61,3,4,3
41,11,9,10,3,15
41,12,16,8,4,6
41,13,49,7,11,43
41,24,43,6,18,7
41,28,43,15,18,3
41,35,35,5,5,12
41,38,9,13,3,34
41,38,16,13,4,47
41,38,43,13,18,6
41,38,61,13,4,12
41,40,49,7,11,13
41,41,43,14,18,7
41,45,61,4,4,5
41,50,16,12,4,5
41,50,43,12,18,4
41,53,43,16,18,8
41,57,9,10,3,88
41,57,43,10,18,5
41,61,61,4,4,11
41,62,9,10,3,71
41,62,43,10,18,4
41,68,68,2,2,9
42,1,50,12,12,205
42,2,2,10,10,9714
42,2,9,10,3,2168
42,4,4,7,7,127
42,6,6,5,5,17
42,6,9,5,3,49
42,6,61,5,4,6
42,9,16,3,4,4
42,9,43,3,18,9
42,9,61,3,4,5
42,12,16,8,4,4
42,14,14,18,18,7
42,28,43,15,18,4
42,38,6,13,5,67
42,38,9,13,3,133
42,38,24,13,6,145
42,38,38,13,13,24
42,38,43,13,18,3
42,38,61,13,4,13
42,50,16,12,4,9
42,57,2,10,10,3946
42,57,9,10,3,377
42,57,57,10,10,8733
42,57,62,10,10,3280
42,60,6,5,5,7
42,62,9,10,3,609
42,62,16,10,4,6
42,63,68,2,2,7
42,73,73,2,2,6
43,2,2,10,10,12785
43,2,9,10,3,1642
43,2,43,10,18,4
43,4,4,7,7,21
43,4,64,7,11,26
43,6,6,5,5,15
43,8,43,12,18,4
43,9,9,3,3,20
43,9,15,3,1,4
43,9,43,3,18,4
43,9,61,3,4,9
43,14,14,18,18,4
43,35,64,5,11,34
43,38,6,13,5,15
43,38,9,13,3,136
43,38,16,13,4,10
43,38,38,13,13,380
43,38,43,13,18,5
43,38,61,13,4,45
43,39,38,13,13,310
43,41,43,14,18,5
43,57,2,10,10,3358
43,57,9,10,3,505
43,57,52,10,10,2445
43,57,57,10,10,17794
43,57,62,10,10,14190
43,62,9,10,3,53
43,68,6,2,5,3
43,68,68,2,2,300
44,2,9,10,3,281
44,2,15,10,1,7
44,3,51,9,9,4
44,4,49,7,11,114
44,4,64,7,11,16
44,6,6,5,5,43
44,9,2,3,10,19
44,9,43,3,18,9
44,9,61,3,4,13
44,16,16,4,4,34
44,23,12,6,8,8940
44,24,43,6,18,5
44,34,12,6,8,8460
44,34,43,6,18,4
44,35,6,5,5,9
44,35,36,5,7,5
44,35,64,5,11,30
44,38,9,13,3,47
44,38,14,13,18,4
44,38,16,13,4,84
44,38,38,13,13,21150
44,38,43,13,18,12
44,38,61,13,4,20
44,41,43,14,18,4
44,47,51,9,9,15
44,57,9,10,3,288
44,57,52,10,10,226
44,57,57,10,10,261
44,59,16,4,4,1037
44,61,61,4,4,10
44,62,9,10,3,60
44,68,6,2,5,6
44,68,12,2,8,120
44,69,16,2,4,4
45,4,64,7,11,35
45,9,2,3,10,13
45,9,43,3,18,13
45,9,61,3,4,11
45,10,16,4,4,7
45,12,43,8,18,4
45,14,14,18,18,4
45,19,14,17,18,9
45,22,6,5,5,27
45,28,53,15,16,29
45,33,16,15,4,8
45,34,43,6,18,7
45,35,49,5,11,108
45,38,9,13,3,22
45,38,15,13,1,7
45,38,16,13,4,10
45,38,38,13,13,1061
45,38,43,13,18,5
45,38,61,13,4,18
45,41,43,14,18,7
45,46,43,8,18,4
45,47,51,9,9,133
45,51,43,9,18,3
45,51,51,9,9,28
45,52,9,10,3,10
45,52,62,10,10,41
45,54,16,15,4,9
45,54,43,15,18,7
45,57,9,10,3,92
45,58,42,17,18,9
45,60,6,5,5,20
45,61,61,4,4,3
45,62,9,10,3,58
45,62,16,10,4,5
45,62,61,10,4,4
45,67,53,16,16,39
45,69,16,2,4,6
46,1,50,12,12,149
46,2,2,10,10,78
46,4,4,7,7,112
46,4,49,7,11,34
46,4,64,7,11,40
46,5,43,9,18,4
46,6,6,5,5,48
46,9,2,3,10,6
46,9,9,3,3,5
46,9,16,3,4,10
46,9,43,3,18,7
46,9,61,3,4,10
46,16,43,4,18,5
46,17,3,11,9,8
46,20,38,14,13,155
46,33,15,15,1,7
46,33,43,15,18,5
46,34,43,6,18,3
46,35,6,5,5,6
46,35,64,5,11,15
46,38,6,13,5,11
46,38,9,13,3,20
46,38,38,13,13,4073
46,38,43,13,18,25
46,41,43,14,18,7
46,41,61,14,4,3
46,46,9,8,3,18
46,47,51,9,9,4
46,49,3,11,9,9
46,52,62,10,10,62
46,53,43,16,18,6
46,57,16,10,4,11
46,58,15,17,1,386
46,58,42,17,18,6
46,58,43,17,18,5
46,59,16,4,4,5
46,60,6,5,5,12
46,61,61,4,4,7
46,62,9,10,3,21
46,63,56,2,7,718
46,67,16,16,4,8
46,68,68,2,2,9
46,69,69,2,2,8
46,72,53,16,16,73
46,73,68,2,2,215
47,2,16,10,4,10
47,3,64,9,11,19
47,4,6,7,5,11
47,4,64,7,11,29
47,6,6,5,5,23
47,9,9,3,3,14
47,9,14,3,18,4
47,9,16,3,4,12
47,9,43,3,18,5
47,9,61,3,4,4
47,10,61,4,4,6
47,13,13,7,7,10
47,16,14,4,18,3
47,17,3,11,9,22
47,20,38,14,13,235
47,23,43,6,18,4
47,24,16,6,4,6
47,26,26,4,4,7
47,27,21,16,17,13
47,27,43,16,18,7
47,27,53,16,16,18
47,34,43,6,18,7
47,35,36,5,7,48
47,38,38,13,13,25287
47,38,43,13,18,11
47,39,38,13,13,1333
47,39,61,13,4,4
47,41,43,14,18,6
47,44,38,13,13,290
47,45,61,4,4,2
47,46,43,8,18,8
47,47,51,9,9,26
47,49,3,11,9,18
47,51,43,9,18,3
47,53,21,16,17,19
47,53,53,16,16,28
47,57,9,10,3,90
47,57,57,10,10,3
47,58,15,17,1,51
47,58,43,17,18,5
47,60,6,5,5,11
47,60,36,5,7,32
47,60,49,5,11,115
47,61,61,4,4,15
47,63,63,2,2,19
47,67,53,16,16,26
47,67,61,16,4,5
47,68,6,2,5,10
47,68,9,2,3,31
47,69,6,2,5,8
47,71,38,13,13,8
47,72,21,16,17,27
47,72,27,16,16,5
47,73,6,2,5,4
48,2,9,10,3,20
48,4,17,7,11,21
48,4,64,7,11,16
48,6,6,5,5,16
48,6,9,5,3,253
48,8,43,12,18,4
48,9,9,3,3,14
48,9,43,3,18,8
48,9,61,3,4,9
48,11,49,10,11,20
48,13,13,7,7,23
48,17,3,11,9,10
48,22,6,5,5,22
48,34,43,6,18,3
48,35,64,5,11,15
48,38,9,13,3,41
48,38,14,13,18,4
48,38,38,13,13,9793
48,38,43,13,18,4
48,38,61,13,4,5
48,41,43,14,18,5
48,44,38,13,13,783
48,49,3,11,9,34
48,51,51,9,9,11
48,54,16,15,4,6
48,57,9,10,3,35
48,58,15,17,1,14
48,61,61,4,4,10
48,62,9,10,3,8
48,67,53,16,16,34
48,68,9,2,3,30
48,68,68,2,2,39
48,69,6,2,5,10
48,69,69,2,2,245
48,71,24,13,6,456
48,73,9,2,3,150
48,73,73,2,2,10
49,2,9,10,3,13
49,4,64,7,11,115
49,6,6,5,5,54
49,6,16,5,4,5
49,8,43,12,18,7
49,9,2,3,10,4
49,9,9,3,3,45
49,9,15,3,1,5
49,9,16,3,4,6
49,9,43,3,18,5
49,12,15,8,1,7
49,13,13,7,7,9
49,16,16,4,4,7
49,17,3,11,9,8
49,20,38,14,13,102
49,22,49,5,11,21
49,25,8,12,12,110
49,26,16,4,4,10
49,29,6,2,5,15
49,30,43,6,18,4
49,32,13,7,7,7
49,35,6,5,5,2
49,35,36,5,7,5
49,35,64,5,11,15
49,38,38,13,13,5773
49,38,43,13,18,6
49,38,61,13,4,8
49,44,38,13,13,482
49,47,51,9,9,5
49,49,3,11,9,15
49,50,9,12,3,31
49,56,56,7,7,65
49,57,9,10,3,16
49,57,57,10,10,170
49,58,15,17,1,6
49,60,36,5,7,6
49,61,61,4,4,32
49,63,56,2,7,49
49,63,63,2,2,24
49,64,6,11,5,5
49,68,68,2,2,69
49,69,69,2,2,45
49,71,9,13,3,60
50,2,9,10,3,24
50,2,43,10,18,3
50,3,49,9,11,13
50,4,64,7,11,19
50,6,6,5,5,301
50,6,9,5,3,16
50,6,16,5,4,6
50,9,2,3,10,5
50,9,15,3,1,7
50,9,16,3,4,42
50,9,43,3,18,11
50,9,61,3,4,5
50,12,16,8,4,10
50,12,43,8,18,4
50,13,6,7,5,23
50,14,38,18,13,7
50,16,43,4,18,11
50,17,3,11,9,8
50,18,15,8,1,6
50,24,38,6,13,14
50,26,16,4,4,12
50,29,16,2,4,6
50,34,43,6,18,8
50,35,6,5,5,33
50,35,64,5,11,49
50,38,9,13,3,24
50,38,15,13,1,6
50,38,16,13,4,7
50,38,38,13,13,2422
50,41,43,14,18,7
50,50,43,12,18,6
50,51,51,9,9,23
50,56,6,7,5,25
50,56,56,7,7,323
50,58,15,17,1,181
50,59,16,4,4,13
50,61,61,4,4,16
50,62,9,10,3,7
50,63,63,2,2,22
50,63,73,2,2,11
50,68,68,2,2,62
50,69,6,2,5,15
50,69,69,2,2,57
50,73,68,2,2,13
51,3,49,9,11,12
51,4,4,7,7,110
51,4,64,7,11,19
51,5,64,9,11,5
51,6,6,5,5,762
51,6,43,5,18,6
51,8,43,12,18,3
51,9,15,3,1,5
51,9,61,3,4,8
51,11,17,10,11,120
51,13,13,7,7,5
51,17,3,11,9,8
51,19,14,17,18,12
51,19,15,17,1,7
51,30,9,6,3,20
51,33,61,15,4,4
51,34,9,6,3,34
51,35,6,5,5,100
51,35,64,5,11,5
51,38,38,13,13,708
51,38,43,13,18,4
51,41,43,14,18,9
51,44,38,13,13,7
51,51,51,9,9,36
51,51,64,9,11,2
51,57,9,10,3,44
51,57,43,10,18,7
51,58,15,17,1,21
51,60,6,5,5,13
51,61,61,4,4,64
51,62,9,10,3,149
51,63,56,2,7,39
51,63,63,2,2,12
51,67,53,16,16,62
51,68,68,2,2,23
51,69,69,2,2,12
51,72,53,16,16,31
51,73,6,2,5,105
52,2,9,10,3,26
52,4,4,7,7,23
52,4,64,7,11,65
52,6,6,5,5,231
52,9,9,3,3,14
52,9,15,3,1,14
52,9,43,3,18,4
52,13,13,7,7,5
52,16,38,4,13,6
52,19,15,17,1,6
52,22,22,5,5,21
52,23,43,6,18,5
52,24,38,6,13,16
52,27,53,16,16,14
52,31,9,6,3,17
52,35,6,5,5,64
52,35,35,5,5,6
52,35,36,5,7,17
52,35,64,5,11,179
52,38,38,13,13,128
52,38,43,13,18,4
52,41,43,14,18,3
52,44,38,13,13,16
52,46,43,8,18,3
52,47,51,9,9,11
52,50,8,12,12,179
52,50,9,12,3,34
52,57,9,10,3,12
52,58,15,17,1,125
52,60,6,5,5,122
52,61,61,4,4,3
52,62,9,10,3,23
52,67,53,16,16,25
52,67,61,16,4,30
52,68,6,2,5,11
52,68,68,2,2,12
52,69,69,2,2,34
52,72,21,16,17,24
52,72,53,16,16,4
52,73,6,2,5,118
53,2,9,10,3,10
53,4,4,7,7,5
53,4,64,7,11,74
53,6,6,5,5,213
53,6,9,5,3,254
53,6,43,5,18,6
53,6,60,5,5,4
53,8,43,12,18,6
53,9,2,3,10,6
53,9,9,3,3,36
53,9,15,3,1,5
53,9,43,3,18,17
53,9,61,3,4,3
53,13,13,7,7,7
53,13,15,7,1,8
53,13,60,7,5,26
53,16,43,4,18,9
53,17,3,11,9,10
53,17,6,11,5,73
53,24,43,6,18,8
53,27,42,16,18,12000
53,30,9,6,3,29
53,34,34,6,6,26
53,35,4,5,7,114
53,35,9,5,3,3204
53,35,36,5,7,89
53,35,64,5,11,150
53,37,61,14,4,5
53,38,15,13,1,6
53,38,38,13,13,482
53,41,43,14,18,3
53,44,38,13,13,23
53,49,3,11,9,8
53,54,16,15,4,17
53,56,16,7,4,3
53,56,36,7,7,31
53,57,9,10,3,65
53,60,6,5,5,118
53,60,36,5,7,29
53,61,61,4,4,167
53,62,9,10,3,34
53,67,61,16,4,10
53,69,6,2,5,225
53,71,38,13,13,6
53,73,73,2,2,106
54,2,2,10,10,238
54,2,9,10,3,32
54,4,4,7,7,27
54,4,49,7,11,100
54,4,64,7,11,39
54,6,6,5,5,522
54,6,9,5,3,120
54,8,43,12,18,6
54,9,9,3,3,4
54,9,15,3,1,6
54,9,38,3,13,5
54,9,43,3,18,13
54,12,15,8,1,8
54,12,16,8,4,4
54,13,13,7,7,13
54,14,14,18,18,120
54,16,38,4,13,13
54,17,3,11,9,7
54,19,15,17,1,170
54,20,38,14,13,7
54,20,41,14,14,9
54,22,6,5,5,17
54,22,9,5,3,30
54,27,41,16,14,12
54,28,15,15,1,200
54,29,9,2,3,8
54,31,9,6,3,19
54,32,32,7,7,14
54,33,15,15,1,350
54,35,6,5,5,100
54,35,17,5,11,35
54,35,36,5,7,61
54,35,49,5,11,250
54,35,64,5,11,68
54,37,41,14,14,9
54,38,38,13,13,240
54,38,41,13,14,8
54,38,43,13,18,5
54,38,61,13,4,4
54,39,20,13,14,9
54,41,38,14,13,5
54,41,43,14,18,4
54,44,38,13,13,10
54,48,20,13,14,8
54,48,41,13,14,16
54,49,3,11,9,5
54,49,6,11,5,70
54,50,16,12,4,22
54,51,51,9,9,7
54,52,62,10,10,102
54,53,15,16,1,254
54,53,43,16,18,7
54,54,16,15,4,6
54,56,56,7,7,1300
54,57,57,10,10,199
54,58,7,17,1,120
54,58,15,17,1,1357
54,58,43,17,18,6022
54,60,36,5,7,37
54,61,61,4,4,16
54,62,9,10,3,20
54,63,9,2,3,37
54,63,56,2,7,1200
54,63,63,2,2,33
54,63,73,2,2,21
54,67,41,16,14,19
54,68,68,2,2,132
54,69,69,2,2,124
54,71,9,13,3,58
54,71,38,13,13,7
54,72,41,16,14,9
54,73,6,2,5,34
54,73,68,2,2,12
55,4,4,7,7,8
55,4,64,7,11,21
55,6,6,5,5,1367
55,6,9,5,3,282
55,8,43,12,18,4
55,9,9,3,3,18
55,9,15,3,1,18
55,9,43,3,18,8
55,11,9,10,3,6
55,12,16,8,4,6
55,12,43,8,18,13
55,12,61,8,4,1
55,13,13,7,7,29
55,14,14,18,18,3
55,16,43,4,18,5
55,20,15,14,1,5
55,20,41,14,14,17
55,21,43,17,18,7
55,22,6,5,5,13
55,23,38,6,13,16
55,24,38,6,13,7
55,27,43,16,18,8
55,28,43,15,18,7
55,29,9,2,3,37
55,29,29,2,2,17
55,30,9,6,3,9
55,32,32,7,7,125
55,33,15,15,1,7
55,35,4,5,7,256
55,35,6,5,5,125
55,35,36,5,7,90
55,35,64,5,11,73
55,38,9,13,3,51
55,38,16,13,4,14
55,38,38,13,13,163
55,39,41,13,14,10
55,39,43,13,18,3
55,44,38,13,13,26
55,46,43,8,18,6
55,49,3,11,9,14
55,50,16,12,4,5
55,51,51,9,9,11
55,52,9,10,3,3308
55,52,52,10,10,14
55,56,36,7,7,49
55,56,56,7,7,53
55,57,9,10,3,60
55,57,57,10,10,14
55,58,15,17,1,510
55,58,43,17,18,6
55,60,6,5,5,536
55,60,36,5,7,43
55,61,61,4,4,8
55,62,9,10,3,22
55,63,6,2,5,100
55,63,56,2,7,6
55,65,9,10,3,30
55,67,41,16,14,7
55,67,53,16,16,42
55,70,2,10,10,15
55,71,34,13,6,7
55,71,38,13,13,27
55,72,41,16,14,8
56,2,2,10,10,7
56,2,9,10,3,63
56,4,4,7,7,27
56,4,64,7,11,8
56,6,6,5,5,152
56,6,9,5,3,82
56,6,61,5,4,2
56,9,9,3,3,9
56,9,15,3,1,5
56,9,43,3,18,7
56,14,14,18,18,5
56,14,38,18,13,15
56,17,3,11,9,7
56,17,43,11,18,8
56,18,43,8,18,3
56,19,15,17,1,240
56,20,45,14,4,315
56,21,21,17,17,27
56,21,43,17,18,6
56,21,45,17,4,200
56,22,9,5,3,172
56,23,9,6,3,12
56,23,15,6,1,8
56,23,23,6,6,11
56,24,38,6,13,5
56,24,43,6,18,5
56,27,27,16,16,900
56,29,9,2,3,8
56,30,9,6,3,36
56,31,9,6,3,8
56,33,45,15,4,200
56,35,4,5,7,214
56,35,6,5,5,100
56,35,36,5,7,260
56,35,64,5,11,180
56,38,9,13,3,5
56,38,15,13,1,6
56,38,38,13,13,482
56,43,15,18,1,110
56,43,43,18,18,1200
56,44,38,13,13,34
56,44,61,13,4,7
56,46,43,8,18,3
56,47,51,9,9,5
56,48,37,13,14,105
56,52,9,10,3,211
56,56,36,7,7,18
56,56,56,7,7,900
56,57,9,10,3,137
56,58,15,17,1,390
56,58,43,17,18,4
56,60,4,5,7,136
56,60,6,5,5,227
56,60,36,5,7,123
56,61,61,4,4,12
56,62,9,10,3,31
56,64,64,11,11,156
56,65,9,10,3,86
56,65,65,10,10,7
56,67,43,16,18,6
56,67,45,16,4,120
56,67,53,16,16,16
56,68,68,2,2,54
56,69,9,2,3,21
56,69,69,2,2,8
56,71,38,13,13,10
56,71,45,13,4,100
56,72,43,16,18,7
57,1,25,12,12,77
57,2,9,10,3,36
57,3,3,9,9,200
57,4,4,7,7,266
57,4,64,7,11,18
57,6,6,5,5,2634
57,6,9,5,3,510
57,6,43,5,18,6
57,9,16,3,4,26
57,9,43,3,18,6
57,13,13,7,7,22
57,14,14,18,18,167
57,16,38,4,13,7
57,16,43,4,18,4
57,19,15,17,1,940
57,20,38,14,13,7
